chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\xy\YisSymbolic.java, YisSymbolic.java, 73, 67, 0.91780823, 2, 0.45890411734580994
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\xy\YWithXInterval.java, YWithXInterval.java, 116, 75, 0.6465517, 13, 0.049734748899936676
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java, CategoryLineAnnotationTest.java, 166, 59, 0.3554217, 13, 0.027340130880475044
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryPointerAnnotationTest.java, CategoryPointerAnnotationTest.java, 157, 61, 0.38853502, 6, 0.06475583463907242
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryTextAnnotationTest.java, CategoryTextAnnotationTest.java, 117, 56, 0.47863248, 6, 0.07977207750082016
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\TextAnnotationTest.java, TextAnnotationTest.java, 161, 69, 0.42857143, 8, 0.0535714291036129
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java, XYBoxAnnotationTest.java, 202, 62, 0.3069307, 15, 0.020462045446038246
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java, XYDrawableAnnotationTest.java, 177, 74, 0.4180791, 14, 0.029862793162465096
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYImageAnnotationTest.java, XYImageAnnotationTest.java, 114, 111, 0.9736842, 8, 0.12171052396297455
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYLineAnnotationTest.java, XYLineAnnotationTest.java, 181, 53, 0.29281768, 14, 0.020915549248456955
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYPointerAnnotationTest.java, XYPointerAnnotationTest.java, 157, 61, 0.38853502, 6, 0.06475583463907242
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java, XYPolygonAnnotationTest.java, 145, 54, 0.37241378, 21, 0.017733989283442497
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java, XYShapeAnnotationTest.java, 157, 57, 0.36305732, 6, 0.06050955131649971
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYTextAnnotationTest.java, XYTextAnnotationTest.java, 161, 61, 0.378882, 6, 0.06314700096845627
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java, XYTitleAnnotationTest.java, 142, 55, 0.38732395, 9, 0.043035995215177536
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\api\RectangleAlignmentTest.java, RectangleAlignmentTest.java, 87, 41, 0.47126436, 2, 0.23563218116760254
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\AreaChartTest.java, AreaChartTest.java, 167, 71, 0.4251497, 12, 0.03542914241552353
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\AxisLocationTest.java, AxisLocationTest.java, 79, 47, 0.5949367, 4, 0.1487341821193695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\AxisSpaceTest.java, AxisSpaceTest.java, 96, 52, 0.5416667, 4, 0.1354166716337204
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java, AxisTest.java, 236, 71, 0.30084747, 5, 0.06016949564218521
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CategoryAnchorTest.java, CategoryAnchorTest.java, 77, 47, 0.6103896, 4, 0.15259739756584167
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CategoryAxisTest.java, CategoryAxisTest.java, 177, 70, 0.39548022, 6, 0.0659133717417717
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelPositionsTest.java, CategoryLabelPositionsTest.java, 161, 47, 0.29192546, 4, 0.07298136502504349
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelPositionTest.java, CategoryLabelPositionTest.java, 132, 47, 0.3560606, 4, 0.08901514858007431
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java, CategoryLabelWidthTypeTest.java, 76, 47, 0.6184211, 4, 0.15460526943206787
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CategoryTickTest.java, CategoryTickTest.java, 127, 50, 0.39370078, 5, 0.07874015718698502
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\CyclicNumberAxisTest.java, CyclicNumberAxisTest.java, 122, 56, 0.45901638, 5, 0.09180327504873276
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\DateAxisTest.java, DateAxisTest.java, 1045, 207, 0.19808613, 30, 0.006602870766073465
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\DateTickMarkPositionTest.java, DateTickMarkPositionTest.java, 78, 47, 0.6025641, 4, 0.15064102411270142
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\DateTickTest.java, DateTickTest.java, 122, 49, 0.40163934, 5, 0.08032786846160889
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\DateTickUnitTest.java, DateTickUnitTest.java, 75, 47, 0.62666667, 4, 0.15666666626930237
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\ExtendedCategoryAxisTest.java, ExtendedCategoryAxisTest.java, 137, 58, 0.42335767, 6, 0.07055961340665817
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java, LogarithmicAxisTest.java, 205, 81, 0.39512196, 14, 0.02822299674153328
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\LogAxisTest.java, LogAxisTest.java, 253, 79, 0.31225297, 13, 0.024019459262490273
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\MarkerAxisBandTest.java, MarkerAxisBandTest.java, 98, 47, 0.47959185, 4, 0.11989796161651611
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\ModuloAxisTest.java, ModuloAxisTest.java, 90, 50, 0.5555556, 5, 0.111111119389534
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\MonthDateFormatTest.java, MonthDateFormatTest.java, 129, 55, 0.42635658, 5, 0.08527131378650665
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\NumberAxisTest.java, NumberAxisTest.java, 357, 137, 0.3837535, 16, 0.023984594270586967
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java, NumberTickUnitTest.java, 91, 50, 0.5494506, 5, 0.10989011824131012
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\PeriodAxisLabelInfoTest.java, PeriodAxisLabelInfoTest.java, 169, 53, 0.31360948, 6, 0.05226824805140495
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\PeriodAxisTest.java, PeriodAxisTest.java, 254, 74, 0.2913386, 12, 0.024278216063976288
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\QuarterDateFormatTest.java, QuarterDateFormatTest.java, 112, 50, 0.44642857, 17, 0.026260504499077797
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\StandardTickUnitSourceTest.java, StandardTickUnitSourceTest.java, 63, 44, 0.6984127, 3, 0.23280423879623413
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\SubCategoryAxisTest.java, SubCategoryAxisTest.java, 136, 58, 0.42647058, 8, 0.053308822214603424
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\SymbolAxisTest.java, SymbolAxisTest.java, 97, 47, 0.48453608, 12, 0.04037800803780556
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\TickUnitsTest.java, TickUnitsTest.java, 80, 47, 0.5875, 4, 0.14687499403953552
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\axis\ValueAxisTest.java, ValueAxisTest.java, 213, 74, 0.34741783, 5, 0.06948356330394745
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java, BarChartTest.java, 165, 72, 0.43636364, 12, 0.036363635212183
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\AbstractBlockTest.java, AbstractBlockTest.java, 125, 47, 0.376, 6, 0.06266666203737259
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\BlockBorderTest.java, BlockBorderTest.java, 93, 49, 0.5268817, 4, 0.1317204236984253
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\BlockContainerTest.java, BlockContainerTest.java, 85, 47, 0.5529412, 4, 0.13823530077934265
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\BorderArrangementTest.java, BorderArrangementTest.java, 711, 189, 0.2658228, 7, 0.03797468543052673
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\ColorBlockTest.java, ColorBlockTest.java, 106, 48, 0.4528302, 6, 0.07547169923782349
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\ColumnArrangementTest.java, ColumnArrangementTest.java, 100, 47, 0.47, 4, 0.11749999970197678
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\EmptyBlockTest.java, EmptyBlockTest.java, 89, 47, 0.5280899, 6, 0.08801498264074326
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\FlowArrangementTest.java, FlowArrangementTest.java, 100, 47, 0.47, 4, 0.11749999970197678
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\GridArrangementTest.java, GridArrangementTest.java, 268, 92, 0.3432836, 20, 0.017164180055260658
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\LabelBlockTest.java, LabelBlockTest.java, 120, 47, 0.39166668, 4, 0.09791667014360428
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\LineBorderTest.java, LineBorderTest.java, 97, 47, 0.48453608, 4, 0.12113402038812637
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\block\RectangleConstraintTest.java, RectangleConstraintTest.java, 118, 50, 0.42372882, 2, 0.2118644118309021
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\ChartRenderingInfoTest.java, ChartRenderingInfoTest.java, 117, 52, 0.44444445, 5, 0.08888889104127884
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\CategoryItemEntityTest.java, CategoryItemEntityTest.java, 111, 47, 0.4234234, 4, 0.10585585236549377
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\CategoryLabelEntityTest.java, CategoryLabelEntityTest.java, 97, 47, 0.48453608, 4, 0.12113402038812637
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\FlowEntityTest.java, FlowEntityTest.java, 94, 49, 0.5212766, 4, 0.13031914830207825
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\LegendItemEntityTest.java, LegendItemEntityTest.java, 100, 47, 0.47, 4, 0.11749999970197678
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\PieSectionEntityTest.java, PieSectionEntityTest.java, 112, 47, 0.41964287, 4, 0.1049107164144516
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\StandardEntityCollectionTest.java, StandardEntityCollectionTest.java, 100, 48, 0.48, 4, 0.11999999731779099
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\TickLabelEntityTest.java, TickLabelEntityTest.java, 91, 47, 0.51648355, 4, 0.12912088632583618
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java, XYItemEntityTest.java, 104, 47, 0.45192307, 4, 0.11298076808452606
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\GanttChartTest.java, GanttChartTest.java, 266, 92, 0.34586465, 16, 0.021616540849208832
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGeneratorTest.java, DynamicDriveToolTipTagFragmentGeneratorTest.java, 61, 45, 0.73770493, 2, 0.3688524663448334
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java, ImageMapUtilsTest.java, 107, 48, 0.44859812, 8, 0.05607476457953453
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java, OverLIBToolTipTagFragmentGeneratorTest.java, 61, 45, 0.73770493, 2, 0.3688524663448334
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java, StandardToolTipTagFragmentGeneratorTest.java, 59, 45, 0.7627119, 2, 0.3813559412956238
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\imagemap\StandardURLTagFragmentGeneratorTest.java, StandardURLTagFragmentGeneratorTest.java, 60, 47, 0.78333336, 2, 0.3916666805744171
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\internal\ArgsTest.java, ArgsTest.java, 54, 38, 0.7037037, 4, 0.17592592537403107
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java, CloneUtilsTest.java, 78, 48, 0.61538464, 3, 0.20512820780277252
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\internal\HashUtilsTest.java, HashUtilsTest.java, 57, 41, 0.71929824, 5, 0.1438596546649933
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\internal\LineUtilsTest.java, LineUtilsTest.java, 120, 42, 0.35, 8, 0.04374999925494194
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java, SerialUtilsTest.java, 110, 38, 0.34545454, 13, 0.02657342702150345
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java, ShapeUtilsTest.java, 120, 57, 0.475, 8, 0.05937499925494194
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest.java, 409, 115, 0.2811736, 27, 0.010413836687803268
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java, BoxAndWhiskerToolTipGeneratorTest.java, 111, 56, 0.5045045, 11, 0.0458640456199646
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java, BoxAndWhiskerXYToolTipGeneratorTest.java, 131, 57, 0.4351145, 15, 0.02900763414800167
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest.java, 166, 59, 0.3554217, 11, 0.03231106325984001
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java, CustomXYItemLabelGeneratorTest.java, 87, 48, 0.55172414, 4, 0.13793103396892548
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java, HighLowItemLabelGeneratorTest.java, 109, 53, 0.48623854, 6, 0.08103975653648376
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java, IntervalCategoryItemLabelGeneratorTest.java, 117, 53, 0.45299146, 11, 0.0411810427904129
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest.java, 131, 56, 0.4274809, 12, 0.03562340885400772
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java, ItemLabelAnchorTest.java, 61, 44, 0.72131145, 3, 0.24043715000152588
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\ItemLabelPositionTest.java, ItemLabelPositionTest.java, 67, 49, 0.73134327, 3, 0.24378108978271484
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest.java, 113, 55, 0.48672566, 8, 0.060840707272291183
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest.java, 157, 60, 0.3821656, 18, 0.02123142220079899
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest.java, 121, 56, 0.46280992, 13, 0.03560076281428337
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest.java, 136, 56, 0.4117647, 16, 0.025735294446349144
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java, StandardFlowLabelGeneratorTest.java, 64, 44, 0.6875, 3, 0.2291666716337204
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java, StandardPieSectionLabelGeneratorTest.java, 137, 53, 0.38686132, 14, 0.027632951736450195
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java, StandardPieToolTipGeneratorTest.java, 128, 53, 0.4140625, 14, 0.02957589365541935
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java, StandardXYItemLabelGeneratorTest.java, 160, 57, 0.35625, 9, 0.03958333283662796
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java, StandardXYSeriesLabelGeneratorTest.java, 120, 56, 0.46666667, 15, 0.031111111864447594
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYToolTipGeneratorTest.java, StandardXYToolTipGeneratorTest.java, 137, 54, 0.3941606, 8, 0.04927007481455803
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\StandardXYZToolTipGeneratorTest.java, StandardXYZToolTipGeneratorTest.java, 154, 61, 0.3961039, 8, 0.04951298609375954
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\labels\SymbolicXYItemLabelGeneratorTest.java, SymbolicXYItemLabelGeneratorTest.java, 96, 53, 0.5520833, 6, 0.0920138880610466
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\legend\LegendGraphicTest.java, LegendGraphicTest.java, 196, 69, 0.35204083, 6, 0.058673471212387085
